VFID,RAgas,DECgas,COreference,alphaCO,Mmol,Mmol_err_up,Mmol_err_down,r21,err_r21,tdep,tdep_err_up,tdep_err_down,HIreference,MHI,MHI_err_up,MHI_err_down,MH2_to_MHI,MH2_to_MHI_err_up,MH2_to_MHI_err_down,H2def,errH2def,HIdef,errHIdef,Separation,MH2,MH2_err_up,MH2_err_down,Mgas
VFID5241,148.7068792,9.2716389,AMIGA,,100000000.0,12500000.0,12500000.0,,,181970085.86099836,86832518.37044185,86832518.37044185,AMIGA,9.271732640566562,8.774510248451973,8.654510248451974,0.0534893548073217,-1.0,-1.0,0.25560215964639,0.0542868102379064,-0.1535315874528429,0.1382171453835724,0.0,7.999999999999999,0.9682224112545242,0.968221226525253,9.294362792117898
VFID5242,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5243,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5244,187.1689583333333,9.258944444444444,Boselli+2014,,970834614.6496814,-1.0,-1.0,,,6414240689.980238,-1.0,-1.0,Boselli+2014,8.54968601505233,7.137760360163518,7.137760360163518,2.7381626203295557,-1.0,-1.0,-0.5371430928542065,-1.0,0.4361596395735052,0.01682126514414,0.0,8.987145252500596,0.9601374495249165,0.9601374495249165,9.122344205507545
VFID5245,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5246,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5247,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5248,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5249,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5250,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5251,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5252,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5253,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5254,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5255,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5256,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5257,188.41525,9.174861111111111,Boselli+2014,,927950100.0,241653671.875,241653671.875,,,5591452281.53659,2958151816.9033947,2958151816.9033947,Boselli+2014,8.689329001394455,6.8338098457266545,6.8338098457266545,1.8975604567051985,0.494864555120992,0.494864555120992,-0.3636224632563998,0.1130975213289718,0.5739770207866002,0.0060571057448152,0.0,8.967524622902788,0.9575256726896954,0.9575256726896954,9.151361507545031
VFID5258,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5259,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5260,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5261,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5262,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5263,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5264,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5265,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5266,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5267,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5268,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5269,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5270,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5271,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5272,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5273,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5274,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5275,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5276,185.5234583333333,9.043555555555557,Boselli+2014,,1179775800.0,379349131.83279747,379349131.83279747,,,7976263331.594555,4479977404.451253,4479977404.451253,Boselli+2014,8.216941606211142,7.096367675005292,7.096367675005292,7.159090909090909,2.364986732900879,2.364986732900879,-0.1276973238681655,0.1396445279431678,1.3906451887920408,0.0329010971138827,0.0,9.071799483514555,0.9637196085872317,0.9637196085872317,9.128583378303274
VFID5277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5278,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5279,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5280,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5281,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5282,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5283,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5284,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5285,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5287,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5288,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5289,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5290,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5291,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5292,204.38341666666668,8.885166666666667,Literature,4.3,4064802255.418747,488614374.2080679,488614374.2080679,-1000.0,-1000.0,2685588217.601665,1278197386.415471,1278197386.415471,Popping_Braun2011,8.927512013042056,6.876359490594675,6.876359490594675,4.8031639372131005,0.5789464396567887,0.5789464396567887,-0.5677372632309652,0.0522048830823908,0.4479077786565053,0.0038603953946955,0.0,9.609039422877354,0.9849137963728859,0.9849137963728859,9.691176852436739
VFID5293,186.69679166666663,8.884611111111111,Boselli+2014,,288054421.0526316,-1.0,-1.0,,,1378715141.4236522,-1.0,-1.0,Boselli+2014,9.419206947691613,7.050610184444617,7.050610184444617,0.1097154016839288,-1.0,-1.0,-0.1552723855090327,-1.0,-0.3375104450155106,0.0018586069125674,0.0,8.45947454515542,0.9760939405787346,0.9760939405787346,9.464418561319645
VFID5294,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5295,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5296,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5297,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5298,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5299,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5300,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5301,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5302,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5303,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5304,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5305,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5306,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5307,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5308,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5309,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5310,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5311,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5312,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5313,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5314,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5315,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5316,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5317,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5318,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5319,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5320,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5321,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5322,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5323,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5324,188.37604166666665,8.65475,Boselli+2014,,218514345.0,71644047.54098362,71644047.54098362,,,315849324.7414965,178552366.28681594,178552366.28681594,Boselli+2014,9.505167849170146,6.87520253088488,6.87520253088488,0.0682829229702197,0.0223884159258029,0.0223884159258029,-0.0190777931009975,0.1423916334109022,-0.4896618269890904,0.0010181669439334,0.0,8.339479952747388,0.9275058981931095,0.9275058981931095,9.533854135207909
VFID5325,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5326,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5327,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5328,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5329,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5330,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5331,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5334,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5335,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5337,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5338,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5340,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5341,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5342,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5343,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5344,192.0955,8.487305555555555,Boselli+2014,,52129561.47520607,-1.0,-1.0,,,352439090.2803654,-1.0,-1.0,Boselli+2014,9.311798821977543,7.0379298283825795,7.0379298283825795,0.0254264219372751,-1.0,-1.0,1.559118088080183,-1.0,0.0501377133738962,0.0023116140087997,0.0,7.717084071566204,0.9695418641605775,0.9695418641605775,9.322703325596574
VFID5345,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5346,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5347,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5349,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5350,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5351,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5352,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5353,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5354,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5355,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5356,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5357,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5358,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5359,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5360,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5361,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5362,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5363,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5364,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5365,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5366,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5367,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5368,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5369,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5370,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5371,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5372,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5373,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5374,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5375,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5376,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5377,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5378,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5379,188.584625,8.197750000000001,Boselli+2014,,4178506500.0,502300785.0,502300785.0,,,2046543980.2933784,974048546.0037514,974048546.0037514,Boselli+2014,9.689086649556746,6.9477531980334915,6.9477531980334915,0.8549376292000359,0.1027842699958626,0.1027842699958626,-0.344818922437021,0.0522068014447678,0.2979176704518984,0.0007878632800365,0.0,9.62102108208341,0.9854413563220749,0.9854413563220749,9.957415960947355
VFID5380,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5381,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5382,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5383,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5385,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5386,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5387,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5388,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5389,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5390,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5391,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5392,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5393,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5394,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5395,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5396,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5398,187.74891666666664,8.077944444444444,Boselli+2014,,528268795.62043786,-1.0,-1.0,,,14888637566.96272,-1.0,-1.0,Boselli+2014,7.619139680737422,6.678907885740911,6.678907885740911,12.697413920736292,-1.0,-1.0,0.140247201600177,-1.0,1.440716854614018,0.0498370716938157,0.0,8.722854958046211,0.9434671746283858,0.9434671746283858,8.755778260596736
VFID5399,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5400,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5401,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5402,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5403,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5404,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5405,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5406,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5407,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5408,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5409,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5410,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5411,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5412,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5413,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5414,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5415,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5416,187.44483333333332,8.000472222222223,Boselli+2014,,32724420.563764796,-1.0,-1.0,,,32724420.563764796,-1.0,-1.0,Boselli+2014,7.429702969517754,,,,,,2.5389301942077793,-1.0,2.510717620823547,-1.0,0.0,,,,
VFID5417,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5418,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5419,257.8781125,7.9945389,AMIGA,,724435960.0749891,90554495.00937364,90554495.00937364,,,1258925411.7941656,600734254.915591,600734254.915591,AMIGA,9.291732640566561,8.794510248451973,8.674510248451973,0.3700559227017688,-1.0,-1.0,-0.3775978403536104,0.0542868102379064,0.011217169602455,0.1382171453835724,0.0,8.86,0.9745419151308601,0.9744993330907089,9.42847093504057
VFID5420,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5421,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5422,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5423,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5424,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5425,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5426,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5427,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5428,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5429,186.69466666666665,7.919,Boselli+2014,,217907445.0,39262602.7027027,39262602.7027027,,,256018924.33362,126604094.72456124,126604094.72456124,Boselli+2014,8.459122296688328,6.736899832718598,6.736899832718598,0.7570939432886177,0.1371662813690773,0.1371662813690773,0.6625300910927336,0.0782512580005859,0.3211837254927268,0.008233070746981,0.0,8.338272068553655,0.9248450375377465,0.9248450375377465,8.703917278423335
VFID5430,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5431,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5432,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5433,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5434,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5435,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5436,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5437,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5438,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5439,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5440,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5441,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5442,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5443,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5444,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5445,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5446,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5447,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5448,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5449,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5450,187.40741666666665,7.824194444444444,Boselli+2014,,482881304.3478261,-1.0,-1.0,,,2012984316.328297,-1.0,-1.0,Boselli+2014,8.69713270584711,6.736899832718598,6.736899832718598,0.969856956824583,-1.0,-1.0,-0.339138231556916,-1.0,0.1066638295043294,0.0047593915825013,0.0,8.683840391203304,0.9538360053388135,0.9538360053388135,8.991567396416185
VFID5451,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5452,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5453,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5454,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5455,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5457,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5458,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5459,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5460,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5461,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5462,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5463,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5464,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5465,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5466,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5467,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5468,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5469,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5470,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5471,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5472,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5473,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5474,188.51262499999996,7.699138888888889,Boselli+2014,,2798112450.0,235135500.0,235135500.0,,,8450164507.2558,3955702184.737949,3955702184.737949,Boselli+2014,7.134839841390636,6.435869837054617,6.435869837054617,205.1281779661017,44.49988502833646,44.49988502833646,0.1776369957975259,0.0364953346137186,2.508320748950666,0.0868588963806503,0.0,9.446865163848862,0.9804195382372183,0.9804195382372183,9.448977205798226
VFID5475,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5476,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5477,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5478,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5479,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5480,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5481,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5482,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5483,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5484,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5485,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5486,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5487,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5488,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5489,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5490,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5491,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5492,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5493,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5494,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5495,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5496,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5497,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5498,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5499,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5500,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5501,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5502,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5503,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5504,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5505,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5506,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5507,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5508,186.228875,7.444555555555556,Boselli+2014,,55031273.94864611,-1.0,-1.0,,,2140964995.2571008,-1.0,-1.0,Boselli+2014,7.947626023724368,7.415681979095805,7.415681979095805,0.6208455075725617,-1.0,-1.0,0.7903925930016289,-1.0,1.1302596309014683,0.1275969421479131,0.0,7.7406095666447605,0.9117841565474712,0.9117841565474712,8.15736764535496
VFID5509,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5510,262.0372292,7.4224278,AMIGA,,229086765.276777,-1.0,-1.0,,,724435960.0749891,-1.0,-1.0,AMIGA,9.551732640566561,9.054510248451972,8.934510248451973,0.0643083489154748,-1.0,-1.0,0.3087021596463906,-1.0,-0.2331243087854844,0.1382171453835724,0.0,8.36,0.9813149844954957,0.9813133399453442,9.578800109533072
VFID5511,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5512,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5513,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5514,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5515,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5516,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5517,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5518,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5519,186.117625,7.317527777777777,Boselli+2014,,103966847.8207866,-1.0,-1.0,,,1891885622.4645889,-1.0,-1.0,Boselli+2014,7.692260798796392,,,,,,1.8020072828840004,-1.0,1.947836259602896,-1.0,0.0,,,,
VFID5520,190.3865,7.314777777777778,Boselli+2014,,13958998.50970772,-1.0,-1.0,,,1058898323.9330068,-1.0,-1.0,Boselli+2014,6.941586330496628,,,,,,1.8154478987596567,-1.0,1.932614259844673,-1.0,0.0,,,,
VFID5521,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5522,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5523,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5524,217.66395833333337,7.275083333333333,Literature,4.3,193866545.80014372,-1.0,-1.0,-1000.0,-1000.0,509920970.1174381,-1.0,-1.0,Popping_Braun2011,9.103763272584908,7.231606999836615,7.231606999836615,0.1526650413858077,-1.0,-1.0,0.2839992872768331,-1.0,-0.1087202394916673,0.0058294561329295,0.0,8.287502872369556,0.9621546068780907,0.9621546068780907,9.165466394439639
VFID5525,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5526,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5527,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5528,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5529,189.22249999999997,7.246666666666667,Boselli+2014,,19871790.85135615,-1.0,-1.0,,,396494354.1665428,-1.0,-1.0,Boselli+2014,6.873400468750467,,,,,,1.9212651520325472,-1.0,2.3194201215908334,-1.0,0.0,,,,
VFID5530,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5531,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5532,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5533,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5534,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5535,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5536,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5537,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5538,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5539,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5540,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5541,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5542,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5543,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5544,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5545,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5546,188.66424999999995,7.16,Boselli+2014,,690247600.0,-1.0,-1.0,,,5116876149.133792,-1.0,-1.0,Boselli+2014,7.9768246459807495,6.611961096110298,6.611961096110298,7.280819412266797,-1.0,-1.0,-0.5753027456199007,-1.0,0.7250813762003068,0.0187465243987015,0.0,8.83900490526629,0.9492640786410996,0.9492640786410996,8.894897959651894
VFID5547,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID5548,,,,,,,,,,,,,,,,,,,,,,,,,,,,
